10-09-2015	git Version:  ad9e04a
id	name	defn	synonyms	is_a id	is_a name
PO:0025368	trichome development stage	A plant structure development stage (PO:0009012) that has as primary participant a trichome (PO:0000282).	etapa de desarrollo del tricoma (Spanish) EXACT; 毛発生過程 (Japanese) EXACT	PO:0009012	plant structure development stage
PO:0025369	seed trichome development stage	A trichome development stage that has as primary participant a seed trichome.	etapa de desarrollo del tricoma de la semilla (Spanish) EXACT; seed hair development stage EXACT; 種子毛発生過程 (Japanese) EXACT	PO:0025368	trichome development stage
PO:0025370	seed trichome initiation stage	A seed trichome development stage which occurs during the interval between the onset of seed trichome initiation and the onset of seed trichome elongation.	etapa de iniciaci&#243n del tricoma de la semilla (Spanish) EXACT; seed hair initiation stage EXACT; 種子毛形成過程 (Japanese) EXACT	PO:0025369	seed trichome development stage
PO:0025371	seed trichome elongation stage	A seed trichome development stage which occurs during the interval between the onset of seed trichome elongation and the onset of seed trichome secondary wall biosynthesis.	etapa de elongaci&#243n del tricoma de la semilla (Spanish) EXACT; seed hair elongation stage EXACT; 種子毛伸長過程 (Japanese) EXACT	PO:0025369	seed trichome development stage
PO:0025372	seed trichome secondary wall biosynthesis stage	A seed trichome development stage which occurs during the interval between the onset of seed trichome secondary wall biosynthesis and the onset of seed trichome maturation.	etapa de bios&#237ntesis de la pared secundaria del tricoma de la semilla (Spanish) EXACT; seed hair secondary wall biosynthesis stage EXACT; 種子毛二次壁生合成段階 (Japanese) EXACT	PO:0025369	seed trichome development stage
PO:0025373	seed trichome maturation stage	A seed trichome development stage which encompasses the process of seed trichome maturation.	etapa de maduraci&#n del tricoma de la semilla (Spanish) EXACT; seed hair maturation stage EXACT; 種子毛成熟段階 (Japanese) EXACT	PO:0025369	seed trichome development stage
PO:0025374	seed dormant stage	A seed development stage (PO:0001170) during which a seed (PO:0009010) participates in a seed dormancy process (GO:0010162).	etapa latente de la semilla (Spanish) EXACT; 種子休眠期 (Japanese) EXACT	PO:0001170	seed development stage
PO:0025375	plant spore stage	A gametophyte development stage (PO:0028003) that occurs during the interval between meiosis and the germination of a spore.	etapa esporof&#237tica de la planta (Spanish) EXACT; spore stage BROAD; 胞子期 (Japanese) EXACT	PO:0028003	gametophyte development stage
PO:0025376	plant spore dormant stage	A gametophyte dormant stage during which a spore participates in a dormancy process.	etapa latente esporof&#237tica de la planta (Spanish) EXACT; spore dormant stage BROAD; 胞子休眠期 (Japanese) EXACT	PO:0025342; PO:0025375	gametophyte dormant stage; plant spore stage
PO:0025377	plant embryo dormant stage	A mature plant embryo stage (PO:0001081) during the interval between when a plant embryo (PO:0009009) begins a dormancy process (GO:0022611) and one of the following: the beginning of the seed germination stage (PO:0007057) in seed plants, formation of the first vascular leaf (PO:0009025) in pteridophytes, the beginning of development of a sporangium (PO:0025094) in bryophytes, or the beginning of the formation of a plant organ (PO:0009008) such as a root (PO:0009005), shoot axis (PO:0025029), or vascular leaf (PO:0009025) in a cultured plant embryo (PO:0000010).	embryo dormant stage BROAD; 植物胚休眠期 (Japanese) EXACT	PO:0001081; PO:0007132	mature plant embryo stage; sporophyte dormant stage
PO:0025423	plant tissue development stage	A plant structure development stage (PO:0009012) that has as primary participant a portion of plant tissue (PO:0009007).	etapa de desarrollo de tejido vegetal (Spanish) EXACT; tissue development stage BROAD; 植物細胞発生過程 (Japanese) EXACT	PO:0009012	plant structure development stage
PO:0025424	vascular tissue development stage	A plant tissue development stage (PO:0025423) that has as primary participant a portion of vascular tissue (PO:0009015).	etapa de desarrollo del tejido vascular (Spanish) EXACT; 維管束細胞発生過程 (Japanese) EXACT	PO:0025423	plant tissue development stage
PO:0025425	xylem development stage	A vascular tissue development stage (PO:0025424) that has as primary participant a portion of xylem (PO:0005352) tissue.	etapa de desarrollo del xilema (Spanish) EXACT; 木質部発生過程 (Japanese) EXACT	PO:0025424	vascular tissue development stage
PO:0025426	phloem development stage	A vascular tissue development stage (PO:0025424) that has as primary participant a portion of phloem (PO:0005417) tissue.	etapa de desarrollo del floema (Spanish) EXACT; 師部発生過程 (Japanese) EXACT	PO:0025424	vascular tissue development stage
PO:0025427	secondary xylem development stage	A xylem development stage (PO:0025425) that has as primary participant a portion of secondary xylem (PO:0005848) tissue during the interval between the beginning of a cell division stage of secondary xylem (PO:0025463) and the death of the last living cell in the secondary xylem.	etapa de desarrollo del xilema secundario (Spanish) EXACT; sapwood development stage EXACT; wood development stage EXACT; 二次木質部発生過程 (Japanese) EXACT	PO:0025425	xylem development stage
PO:0025463	cell division stage of secondary xylem	A secondary xylem development stage (PO:0025427) that occurs during the interval between the first and last cell division in a portion of secondary xylem tissue (PO:0005848), during which cells are produced by divisions of cambial initials (PO:0000295) or xylem mother cells.	elemento de tr&#225quea de madera tard&#237a (Spanish) EXACT; 二次木部の細胞分裂期 (Japanese) EXACT	PO:0025427	secondary xylem development stage
PO:0025464	cell expansion stage of secondary xylem	A cell differentiation stage of secondary xylem (PO:0025469) that occurs during the interval between the end of a cell division stage of secondary xylem (PO:0025463) and the onset of a secondary cell wall formation stage of secondary xylem (PO:0025465), during which the cells undergo cell growth (GO:0016049).	etapa de expansi&#243n celular del xilema secundario (Spanish) EXACT; 二次木部の細胞伸長期 (Japanese) EXACT	PO:0025469	cell differentiation stage of secondary xylem
PO:0025465	secondary cell wall formation stage of secondary xylem	A cell differentiation stage of secondary xylem (PO:0025469) that occurs during the interval between the onset of secondary wall biogenesis (GO:0009834) of the cells in a portion of secondary xylem (PO:0005848) and the beginning of a cell death stage of secondary xylem (PO:0025466).	estapa de formaci&#243n de la pared secundaria celular del xilema secundario (Spanish) EXACT; 二次木部の細胞壁二次壁形成段階 (Japanese) EXACT	PO:0025469	cell differentiation stage of secondary xylem
PO:0025466	cell death stage of secondary xylem	A cell differentiation stage of secondary xylem (PO:0025469) that occurs during the interval between the first cell death of a tracheary element (PO:0000290) or non-septate xylem fiber cell (PO:0000274) and the death of the last secondary xylem parenchyma cell (PO:0004525) or septate fiber cell (PO:0004521) in a portion of secondary xylem (PO:0005848).	etapa de muerte celular del xilema secundario (Spanish) EXACT; transition to heartwood stage EXACT; 二次木部の細胞死段階 (Japanese) EXACT	PO:0025469	cell differentiation stage of secondary xylem
PO:0025467	tracheary element death stage of secondary xylem	A cell death stage of secondary xylem (PO:0025466) that occurs during the interval between the first and last cell death of a tracheary element (PO:0000290) or non-septate xylem fiber cell (PO:0000274).	etapa de muerte del elemento de tr&#225a del xilema secundario (Spanish) EXACT; 二次木部管状要素枯死期 (Japanese) EXACT	PO:0025466	cell death stage of secondary xylem
PO:0025468	secondary xylem parenchyma cell death stage of secondary xylem	A cell death stage of secondary xylem (PO:0025466) that occurs during the interval between the last cell death of a tracheary element (PO:0000290) or non-septate xylem fiber cell (PO:0000274) and the last cell death in a portion of secondary xylem (PO:0005848).	etapa de muerte de las c&#233lulas parenquim&#225ticas del xilema secundario (Spanish) EXACT; 二次木部柔組織細胞死期 (Japanese) EXACT	PO:0025466	cell death stage of secondary xylem
PO:0025469	cell differentiation stage of secondary xylem	A secondary xylem development stage (PO:0025427) that occurs during the interval between the end of a cell division stage of secondary xylem (PO:0025463) and the death of the last living cell in the secondary xylem.	etapa de diferenciaci&#243 celular del xilema secundario (Spanish) EXACT; 二次木部の細胞分化期 (Japanese) EXACT	PO:0025427	secondary xylem development stage
PO:0025475	coleorhiza emergence stage	A root development stage (PO:0007520) during which a coleorhiza (PO:0020034) emerges from the seed coat (PO:0009088).		PO:0007520	root development stage
PO:0025500	whole plant fruit development stage	A sporophyte reproductive stage that begins when a fruit (PO:0009001) on a whole plant (PO:0000003) that is not currently participating in a whole plant fruit development stage begins a fruit initiation stage (PO:0025503), and ends with the earliest of the following: (1) the whole plant begins a sporophyte senescent stage (PO:0007017), (2) the whole plant begins a sporophyte dormant stage (PO:0007132), or (3) all fruits on the whole plant are finished ripening.		PO:0007130	sporophyte reproductive stage
PO:0025501	fruit formation stage	A fruit development stage (PO:0001002) that begins with the formation of a plant zygote (PO:0000423) that is contained in the fruit (PO:0009001) being studied and ends when that fruit's fruit ripening stage (PO:0025502) begins.		PO:0001002	fruit development stage
PO:0025502	fruit ripening stage	A fruit development stage (PO:0001002) during which a single fruit (PO:0009001) participates in the process of fruit ripening (GO:0009835).		PO:0001002	fruit development stage
PO:0025503	fruit initiation stage	A fruit formation stage (PO:0025501) that begins with the formation of a plant zygote (PO:0000423) that is contained in the fruit (PO:0009001) being studied and ends when the plant cells (PO:0009002) in the fruit begin to divide or expand.		PO:0025501	fruit formation stage
PO:0025504	fruit size up to 10% stage	A fruit formation stage (PO:0025501) that begins when the plant cells (PO:0009002) in a fruit (PO:0009001) begin to divide or expand, and ends when the fruit has reached 10% of its final size.		PO:0025501	fruit formation stage
PO:0025505	fruit size 10 to 30% stage	A fruit formation stage (PO:0025501) that spans the interval when a fruit (PO:0009001) has reached 10% to 30% of its final size.		PO:0025501	fruit formation stage
PO:0025506	fruit size 30 to 50% stage	A fruit formation stage (PO:0025501) that spans the interval when a fruit (PO:0009001) has reached 30 to 50% of its final size.		PO:0025501	fruit formation stage
PO:0025507	fruit size 50 to 70% stage	A fruit formation stage (PO:0025501) that spans the interval when a fruit (PO:0009001) has reached 50 to 70% of its final size.		PO:0025501	fruit formation stage
PO:0025508	fruit size 70% to final size stage	A fruit formation stage (PO:0025501) that spans begins when a fruit (PO:0009001) has reached 70% of its final size and ends when a fruit has reached its final size and a fruit ripening stage (PO:0025502) begins.		PO:0025501	fruit formation stage
PO:0025527	shoot system development stage	A collective plant organ structure development stage (PO:0025338) that begins with the onset of the plant organ development stage (PO:0025339) and ends with either gametophyte senescent stage (PO:0025343) or sporophyte senescent stage (PO:0007017) or death.		PO:0025338	collective plant organ structure development stage
PO:0025528	bud development stage	A shoot system development stage (PO:0025527) that has as primary participant a bud (PO:0009006).		PO:0025527	shoot system development stage
PO:0025529	bud dormancy stage	A bud development stage (PO:0025528) during which a bud (PO:0009006) participates in a bud dormancy process (GO:0097207).	E-L 1 EXACT	PO:0025528	bud development stage
PO:0025530	reproductive shoot system development stage	A shoot system development stage (PO:0025527) that has as primary participant a reproductive shoot system (PO:0025082).		PO:0025527	shoot system development stage
PO:0025531	bud swell stage	A bud development stage (PO:0025528) during which a bud (PO:0009006) enlarges due to growth of the shoot system (PO:0009006).	E-L 2 EXACT	PO:0025528	bud development stage
PO:0025532	bud burst stage	A shoot system development stage (PO:0025527) during which a shoot system (PO:0009006) emerges from the bud (PO:0009006).	E-L 4 EXACT	PO:0025527	shoot system development stage
PO:0025570	vascular leaf development stage	A leaf development stage (PO:0001050) which begins with the onset of the vascular leaf initiation stage (PO:0001051) and ends with the termination of the vascular leaf senescence stage (PO:0001054).		PO:0001050	leaf development stage
PO:0025571	multi-tissue plant structure development stage	A plant structure development stage (PO:0009012) that has as primary participant a multi-tissue plant structure (PO:0025496).		PO:0009012	plant structure development stage
PO:0025572	vascular leaf primordium polarity determination stage	A vascular leaf initiation stage (PO:0001051) during which the vascular leaf primordium (PO:0004725) develops an adaxial side (PO:0004726) and an abaxial side (PO:0004725).		PO:0001051	vascular leaf initiation stage
PO:0025573	non-vascular leaf development stage	A leaf development stage (PO:0001050) that has as a primary participant a non-vascular leaf (PO:0025075).		PO:0001050	leaf development stage
PO:0025574	vascular leaf differentiation stage	A vascular leaf development stage (PO:0025570) that begins with the formation of procambium (PO:0025275) and protoderm (PO:0006210) and ends with the formation and differentiation of the leaf epidermis (PO:0006016) and leaf vascular system (PO:0000036) and all the specialized cells of the vascular leaf.	vascular leaf morphogenesis stage EXACT	PO:0025570	vascular leaf development stage
PO:0025578	collective phyllome structure development stage	A collective plant organ stucture development stage (PO:0025338) that has as primary participant collective phyllome structure (PO:0025023).	estado de desarrollo de la estructura colectiva del filoma (Spanish) EXACT	PO:0025338	collective plant organ structure development stage
PO:0025579	phyllome development stage	A plant organ development stage (PO:0025339) that has a primary participant a phyllome (PO:0025023).	estado de desarrollo del filoma (Spanish) EXACT	PO:0025339	plant organ development stage
PO:0025585	floral organ formation stage	A flower development stage (PO:0007615) that occurs in an individual flower (PO:000904) during the interval between the onset of a floral organ meristem development stage (PO:0007601) and the onset of a flowering stage (PO:0007616).	flower morphogenesis stage  EXACT	PO:0025339	plant organ development stage
PO:0025588	flower meristem transition stage	A flower development stage (PO:0007615) which begins with the transition of a portion of meristem tissue (PO:0009013) to a flower meristem (PO:0000229) and ends with the onset of the floral organ formation stage (PO:0025585).		PO:0007615	flower development stage
PO:0025602	microgametophyte development stage	A gametophyte development stage (PO:0028003) during which a microgametophyte (PO:0025280) develops.		PO:0028003	gametophyte development stage
PO:0028001	plant life cycle phase	OBSOLETE. A plant growth and development phase that begins with either meiosis or fertilization.	fase del ciclo de vida de la plant (Spanish) EXACT; 植物生活環段階 (Japanese) EXACT		
PO:0028002	sporophyte development stage	A whole plant development stage (PO:0007033) that has as primary participant a whole plant (PO:0000003) during the interval between fertilization (or apogamy) and death.	fase esporof&#237tica (Spanish) EXACT; sporophytic development stage EXACT; sporophytic phase EXACT; sporphyte phase EXACT; 胞子体発生過程 (Japanese) EXACT	PO:0007033	whole plant development stage
PO:0028003	gametophyte development stage	A whole plant development stage (PO:0007033) that has as primary participant a whole plant (PO:0000003) during the interval between meiosis or apospory and the time that the whole plant ceases to exist.	fase gametof&#237tica (Spanish) EXACT; gametophyte phase EXACT; gametophytic development stage EXACT; gametophytic phase EXACT; 配偶体発生過程 (Japanese) EXACT	PO:0007033	whole plant development stage
PO:0030006	protonema whole plant development stage	A gametophyte development stage during which a gametophyte undergoes filamentous growth and that succeeds spore germination and precedes a thalloid development stage (planar growth) or gametophore development stage.	fase protonemica (Spanish) EXACT; protonema phase EXACT; protonemal phase EXACT; 原糸体を形成する植物発生段階 (Japanese) EXACT	PO:0025340	gametophyte vegetative stage
adjacent_to	adjacent_to				
derives_by_manipulation_from	derives_by_manipulation_from	A derives_by_manipulation_from B means: A is a type of in vitro plant structure, and every instance of A exists at a point in time later than some instance of B from which it was created through human manipulation, and every instance of A inherited a biologically significant portion of its matter from the instance of B from which it was derived.			
developmentally_preceded_by	developmentally_preceded_by	X developmentally related to y if and only if there exists some developmental process (GO:0032502) p such that x and y both participates in p, and x is the output of p and y is the input of p.			
develops_from	develops_from				
has_part	has_part				
has_participant	has_participant				
located_in	located_in				
part_of	part_of				
participates_in	participates_in				
preceded_by	preceded_by	The assertion P preceded_by P1 tells us something about Ps in general: that is, it tells us something about what happened earlier, given what we know about what happened later. Thus it does not provide information pointing in the opposite direction, concerning instances of P1 in general; that is, that each is such as to be succeeded by some instance of P.			
precedes	precedes				
